Size,Seq,2,4,8
14,.90168290000000000000,.59449545000000000000,.29623075000000000000,.19775925000000000000
15,3.80147300000000000000,2.49226475000000000000,1.29403055000000000000,.86676600000000000000
16,16.45686370000000000000,10.78968165000000000000,6.03032375000000000000,3.88263110000000000000
17,68.43059653333333333333,45.32883715000000000000,24.99738410000000000000,16.56051585000000000000
18,293.53633686666666666666,173.60490420000000000000,106.76991573333333333333,70.71210240000000000000
19,1217.64266680000000000000,659.47718340000000000000,424.24248570000000000000,289.18997300000000000000
